,full_text,categoria
146,"Jodido es la forma en que @lopezobrador_ tiene a la salud publica y a los Institutos de salud, sin insumos y medicamentos de calidad para enfrentar a la pandemia. 

Sin medicamento para los ninos con cancer. 

Eso es jodido y miserable! 

@Yoshio_Lara https://t.co/ACTzQ8rMZs https://t.co/mPHqkdDo91",apariencia
147,"@J_Zaragoza_ @esunen El VOX catala es lo que tiene....mete la pata constantemente. Torra necesita aparentar que el manda en su pais imaginario de yupi y entonces esta obligado a hacer lo contrario de lo que diga el gobierno. Asi queda como que el manda mas.  Lo jodido de eso, es que la caga....",apariencia
148,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
149,"Jodido es que @lopezobrador_ no tenga empatia por las personas enfermas y un minimo de sentido comun, y los deje hoy a su suerte con el COVID-19.  
@Yoshio_Lara https://t.co/BN9w0Hp7oQ https://t.co/WwEljtLwcw",apariencia
150,"Jodido es que @lopezobrador_ no tenga empatia por las personas enfermas y un minimo de sentido comun, y los deje hoy a su suerte con el COVID-19.  
@Yoshio_Lara https://t.co/BN9w0Hp7oQ https://t.co/WwEljtLwcw",apariencia
151,Naco entero recibe a Margarita Cedeno a cacerolazos desde los edificios cuando fue a votar al Colegio San Judas Tadeo. Adentro le gritan #SeVan https://t.co/FuGPA4QQwh,apariencia
152,"Ya vieron que los limoslinis andan queriendo hacer su pedorra tendencia del UNICO naco exito de su idola por q quieres hacernos competencia xD
Que lastima  me da por ustedes keninis que se arrastren de esta manera y que se tengan tan poquito amor propio, queridos

KIM X DJ LUIAN",apariencia
153,"Jodido es la forma en que @lopezobrador_ tiene a la salud publica y a los Institutos de salud, sin insumos y medicamentos de calidad para enfrentar a la pandemia. 

Sin medicamento para los ninos con cancer. 

Eso es jodido y miserable! 

@Yoshio_Lara https://t.co/ACTzQ8rMZs https://t.co/mPHqkdDo91",apariencia
154,Naco entero recibe a Margarita Cedeno a cacerolazos desde los edificios cuando fue a votar al Colegio San Judas Tadeo. Adentro le gritan #SeVan https://t.co/FuGPA4QQwh,apariencia
155,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
156,"@luis_gj Este pinche gordo criticando a quien no tiene vocacion, me imagino es un politico ejemplar... #cuack",apariencia
157,"@NeneCreative No lo se bro, maybe sera porque te hace falto dormir o por tu horario mas jodido que la chingada",apariencia
158,Ya estan llorando las noras que porque me quieren poner en cancha  que nada mas a eso voy al estadio a que me vean  pues de jodido yo si iba.,apariencia
159,Cuando te das cuenta que el pais seguira jodido sin importar por quien votes o quien gane. https://t.co/wM0c5nhWYF,apariencia
160,"Algunos morros en los e-sports:
Oigan hay que tratarnos con amor, cero odio, no se porque me atacan tanto.
Also algunos morros en los e-sports:
AJAJAJAJA pinche manco pendejo, soy mejor que tu y tengo mas earnings, pinche pobre, peruan0.",apariencia
161,Naco entero recibe a Margarita Cedeno a cacerolazos desde los edificios cuando fue a votar al Colegio San Judas Tadeo. Adentro le gritan #SeVan https://t.co/FuGPA4QQwh,apariencia
162,"@NitoCortizo @InadehOficial @panamamunicipio 1.350.000 vulnerables, 4 meses sin trabajar hasta el mas ahorrativo esta jodido mijito querido",apariencia
163,"@AletHBas @Yoshio_Lara Jodido es el pueblo que @lopezobrador_ dana dejandolo sin empleo, gracias a que llevo a la economia a Recesion. 

Gracias a que no quiso apoyar a los que generan el empleo. 

Hoy tenemos 12 millones de hogares sin un sustento. 

Eso es jodido no crees @Yoshio_Lara ?",apariencia
164,@RebecaWerita @BarbonMandilon Que naco soy https://t.co/TlWQ4H2U8a,apariencia
165,@kmgfX_ eres un naco y estupido.,apariencia
166,"@cdannyz @JhonTautimez Pos si buey, pinche negro copion",apariencia
167,Cuando te das cuenta que el pais seguira jodido sin importar por quien votes o quien gane. https://t.co/wM0c5nhWYF,apariencia
168,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
169,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
170,"Naco, asi que tu digas naco. Es vivir en una colonia popular. Y que los pinches vecinos saquen su bocinota a media cuadra y pongan su pinche regueton asqueroso.

Les voy a poner mi bocina a las 8 de la manana cuando esten bien crudos. Puro black metal, para que se les vayalacruda",apariencia
171,Cuando te das cuenta que el pais seguira jodido sin importar por quien votes o quien gane. https://t.co/wM0c5nhWYF,apariencia
172,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
173,Uuuuhjjj me recuerda ami infancia cuando estaba en el quinder y ise una obra jaaaaaaaaaaaa que risa cepillin con tus payasadas eres un naco y estupido,apariencia
174,@Afrodita69_yuc Pinche jodida .. o jodido .. una puta recarga no mames .. miserable,apariencia
175,Uuuuhjjj me recuerda ami infancia cuando estaba en el quinder y ise una obra jaaaaaaaaaaaa que risa cepillin con tus payasadas eres un naco y estupido,apariencia
176,"Jodido es la forma en que @lopezobrador_ tiene a la salud publica y a los Institutos de salud, sin insumos y medicamentos de calidad para enfrentar a la pandemia. 

Sin medicamento para los ninos con cancer. 

Eso es jodido y miserable! 

@Yoshio_Lara https://t.co/ACTzQ8rMZs https://t.co/mPHqkdDo91",apariencia
177,"Jodido es la forma en que @lopezobrador_ tiene a la salud publica y a los Institutos de salud, sin insumos y medicamentos de calidad para enfrentar a la pandemia. 

Sin medicamento para los ninos con cancer. 

Eso es jodido y miserable! 

@Yoshio_Lara https://t.co/ACTzQ8rMZs https://t.co/mPHqkdDo91",apariencia
178,"@HistoriaPedro @Coparmex El parasitario grupo Monterrey, vive de los rescates financieros del ""cochino, naco e inservible"" gobierno del centro.",apariencia
179,"@MarioMB72 hay q darle...
Y vivir hasta donde nos de
la NFL es un buen motivo para seguir en este planeta jodido",apariencia
180,"@Osnelrodriguez ESO HPTA DIABLOS LES RINDEN CUENTA A LOS GRINGOS, PERO CON NOSOTROS EL PUEBLO ESTAN BIEN JODIDO.",apariencia
181,"No es lo mismo estar dormido que estar durmiendo, del mismo modo que no es lo mismo estar jodido, que estar jodiendo. (Camilo Jose Cela).",apariencia
182,Uuuuhjjj me recuerda ami infancia cuando estaba en el quinder y ise una obra jaaaaaaaaaaaa que risa cepillin con tus payasadas eres un naco y estupido,apariencia
183,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
184,"Como sabes que se jugo bien, ahora sales con esta estupidez loco jodido  https://t.co/xuo2lBPYkI",apariencia
185,@SergioSarmiento Reconozcan pendejos que estamos en un pais jodido y ponganse a producir,apariencia
186,"@ferchocruz97 Un Naco bajado del cerro, compre una nieve y el guey se emputa porque le digo que estan mal los precios ",apariencia
187,"Ya vieron que los limoslinis andan queriendo hacer su pedorra tendencia del UNICO naco exito de su idola por q quieres hacernos competencia xD
Que lastima  me da por ustedes keninis que se arrastren de esta manera y que se tengan tan poquito amor propio, queridos

KIM X DJ LUIAN",apariencia
188,Naco entero recibe a Margarita Cedeno a cacerolazos desde los edificios cuando fue a votar al Colegio San Judas Tadeo. Adentro le gritan #SeVan https://t.co/FuGPA4QQwh,apariencia
189,"@AletHBas @Yoshio_Lara Jodido es el pueblo que @lopezobrador_ dana dejandolo sin empleo, gracias a que llevo a la economia a Recesion. 

Gracias a que no quiso apoyar a los que generan el empleo. 

Hoy tenemos 12 millones de hogares sin un sustento. 

Eso es jodido no crees @Yoshio_Lara ?",apariencia
190,"Ya vieron que los limoslinis andan queriendo hacer su pedorra tendencia del UNICO naco exito de su idola por q quieres hacernos competencia xD
Que lastima  me da por ustedes keninis que se arrastren de esta manera y que se tengan tan poquito amor propio, queridos

KIM X DJ LUIAN",apariencia
191,"Jodido es la forma en que @lopezobrador_ tiene a la salud publica y a los Institutos de salud, sin insumos y medicamentos de calidad para enfrentar a la pandemia. 

Sin medicamento para los ninos con cancer. 

Eso es jodido y miserable! 

@Yoshio_Lara https://t.co/ACTzQ8rMZs https://t.co/mPHqkdDo91",apariencia
192,"Jodido es que @lopezobrador_ no tenga empatia por las personas enfermas y un minimo de sentido comun, y los deje hoy a su suerte con el COVID-19.  
@Yoshio_Lara https://t.co/BN9w0Hp7oQ https://t.co/WwEljtLwcw",apariencia
193,Siempre has sido un puto naco pues.,apariencia
194,Tengo un compa en Olancho que esta bien jodido sin chamba el se dedica a pintar carros y cobra barato por si le quieren ayudar. Aqui una muestra de sus trabajos. https://t.co/4L0wLOQlAy,apariencia
195,@ryodeDios Que pais tan jodido tenemos! https://t.co/UH7MtGM7Gm,apariencia
196,"@PSICOSLP No es naco, nomas tiene poquita cara.",apariencia
197,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
198,@ca__qui @emilyvaargaas @andrevsthewrld Es jodido pero cierto HAHAHAHA,apariencia
199,"A mi si se me hace feo decirle ""naco"" a alguien solo porque no comparte los mismos gustos que tu",apariencia
200,"Una cosa es imaginarse que alguien esta jodido y otra vivirlo de cerquita. Cobraste tu quincena y pudiste resolver para dos dias la papa, los otros dias tienes que ingeniartelas.
Eso genera un nivel de estres y ansiedad brutal. Como hago ? Es la eterna pregunta.",apariencia
201,Naco entero recibe a Margarita Cedeno a cacerolazos desde los edificios cuando fue a votar al Colegio San Judas Tadeo. Adentro le gritan #SeVan https://t.co/FuGPA4QQwh,apariencia
202,"Una cosa es imaginarse que alguien esta jodido y otra vivirlo de cerquita. Cobraste tu quincena y pudiste resolver para dos dias la papa, los otros dias tienes que ingeniartelas.
Eso genera un nivel de estres y ansiedad brutal. Como hago ? Es la eterna pregunta.",apariencia
203,La p... pandemia me ha jodido el cabello.,apariencia
204,"@alex_dm71 Todo su actuar va dirigido a ""conectar"" con la chairiza....todo jodido...casi casi va pedir una whataburger y se la va comer en el cuarto del hotel.
Atentos!!!!! lopez va cuidar todos esos detalles.
Va transmitir un viaje al extranjero pobre.....si pudiera llevaria huaraches",apariencia
205,Un shot a mi aguita de chale ,apariencia
206,"@Maytenmm La ultima y ya!!! 
",apariencia
207,"Una cosa es imaginarse que alguien esta jodido y otra vivirlo de cerquita. Cobraste tu quincena y pudiste resolver para dos dias la papa, los otros dias tienes que ingeniartelas.
Eso genera un nivel de estres y ansiedad brutal. Como hago ? Es la eterna pregunta.",apariencia
208,@BatutaRudo Amix @Vahoooz puedes hacer que este naco vuelva a 3 followers? Tqm,apariencia
209,"@kathelincc_ Adoro ver mujeres en camisa blanca. Se ven celestinas. Chacha, cuanta elegancia. ",apariencia
210,"@alex_dm71 Todo su actuar va dirigido a ""conectar"" con la chairiza....todo jodido...casi casi va pedir una whataburger y se la va comer en el cuarto del hotel.
Atentos!!!!! lopez va cuidar todos esos detalles.
Va transmitir un viaje al extranjero pobre.....si pudiera llevaria huaraches",apariencia
211,@jokerobrador @trotsky96012479 Es la senora de la casa y la chacha saludando,apariencia
212,@jokerobrador @trotsky96012479 Es la senora de la casa y la chacha saludando,apariencia
213,Tengo el presentimiento de que Tam va a ser la artista mas grande de este jodido planeta. Anotenlo,apariencia
214,"Jodido es dividir a los Mexicanos entre jodidos y Fifis, se les olvida que trabajan para TODOS 
@Yoshio_Lara 

#Valquirias https://t.co/OmI4lASvIT",apariencia
215,Que viva el amor jodido,apariencia
216,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
217,"@Yoshio_Lara No soy bot, ni calderonista, ni privilegiado y el jodido es usted.",apariencia
218,"@dremarquezr @INEMexico 100 000 lujo? Debes estar muy jodido, lujo las camionetas blindadas y seguridad de todo el gobierno federal",apariencia
219,"Hasta me recuerda a Steins;Gate pero este lo tiene mas jodido, ya que solo tiene una oportunidad para arreglarlo todo, hasta me duele aceptar que lo paso en capitulos anteriores era necesario. https://t.co/LdPV4NMg0B",apariencia
220,"Jodido es que asi consideres a los que confiaron en uds.
#Valquirias https://t.co/FswDZVpM0F",apariencia
221,"@HLGatell En lo que tu debes reflexionar es en que esas caracteristicas de la poblacion mexicana ya se conocian, y en que la estrategia del gobierno contra el COVID-19 ha sido un fracaso. Ya somos el 5o pais mas jodido con esto, y seguimos empeorando.",apariencia
222,"Jodido es que asi consideres a los que confiaron en uds.
#Valquirias https://t.co/FswDZVpM0F",apariencia
223,"Imaginen este escenario. Kanye west presidente de EU. El Cuau de Mexico. Casa blanca. Kanye voltea a ver al Cuau con cara de ""Que pedo con este naco"". El Cuau se levanta de su silla y le mete un putazo a Kanye rompiendole sus lentecitos.
Todos orgullosos del presidente de Mexico",apariencia
224,"@MuySuFrida Perdon pero existe primera Dama? Esa senora que parece chacha y perdon mil disculpas a las chachas pero no clase, no estudios, ni educacion tiene le queda grande ese nombre de Primera Dama por lo menos fuera bonita como la Gaviota que aunque sea",apariencia
225,"@Yoshio_Lara Es muy jodido creer que solo ustedes vienen de abajo, la diferencia es que nosotros queremos salir de ahi sin necesidad de estirar la mano y eso no me quita lo humilde, cuando se habla porque se tiene boca [?][?][?]",apariencia
226,"#AMLOWashingtonTeEspera
La chacha de Trump le cumple sus caprichos.
https://t.co/K6mICrQ5pf",apariencia
227,"@zeneixi Claro lo jodido es eso, no me parece coherente que todos estemos encerrados sabiendo que el virus tiene consecuencias graves en un sector de la poblacion.
Yo creo que ""cuarentena inteligente"" seria armar un plan q aisle a esas personas y el resto vida ""normal"". Insostenible asi",apariencia
228,guey que naco no apoyar a tus amigos para lograr algo o peor aun que naco tenerles envidia cuando logran algo,apariencia
